TurId;Dato;Fylke;Område;Kommune;Holdeplass_Fra;Holdeplass_Til;Linjetype;Linjefylke;Linjenavn;Linjeretning;Tidspunkt_Faktisk_Ankomst_Holdeplass_Fra;Tidspunkt_Faktisk_Avgang_Holdeplass_Fra;Tidspunkt_Planlagt_Ankomst_Holdeplass_Fra;Tidspunkt_Planlagt_Avgang_Holdeplass_Fra;Kjøretøy_Kapasitet;Passasjerer_Ombord
55011-2020-07-27T14:05:00+02:00;27/07/2020;Oslo;Sør;Søndre Nordstrand;Store Stensrud;Godheim;Lokal;Viken;550;0;14:41:09;14:41:13;14:41:00;14:41:00;80;8
38005-2020-07-20T05:58:00+02:00;20/07/2020;Oslo;Nordøst;Alna;Trosterud  (E6 mot Helsfyr);Ulvenkrysset  (mot Helsfyr);Lokal;Viken;375;0;06:29:57;06:29:58;06:28:00;06:28:00;115;9
39002-2020-07-19T14:24:00+02:00;19/07/2020;Viken;Nordøst;Lillestrøm;Tårnbyveien;Nordens vei;Lokal;Viken;385;0;14:52:40;14:52:46;14:51:00;14:51:00;112;9
39021-2020-08-03T12:24:00+02:00;03/08/2020;Viken;Nordøst;Lillestrøm;Hellerudsletta;Plantasjen;Lokal;Viken;385;0;12:44:17;12:44:20;12:44:00;12:44:00;115;8
23008-2020-07-16T19:32:00+02:00;16/07/2020;Viken;Vest;Bærum;Østerås senter;Østerås T;Lokal;Viken;230;0;19:56:24;19:56:31;19:58:00;19:58:00;69;-2
39003-2020-08-29T07:55:00+02:00;29/08/2020;Viken;Nordøst;Nittedal;Rulse;Staven;Lokal;Viken;390;1;08:46:06;08:46:10;08:45:00;08:45:00;115;1
15052-2020-08-11T17:26:00+02:00;11/08/2020;Viken;Vest;Bærum;Nedre Toppenhaug;Guldbrandslia;Ekspress;Viken;150E;1;18:05:53;18:05:57;17:54:00;17:54:00;112;0
34021-2020-08-14T22:01:00+02:00;14/08/2020;Viken;Nordøst;Lillestrøm;Vestengveien;Kjeller;Lokal;Viken;340;0;22:25:02;22:25:06;22:22:00;22:22:00;105;1
6008-2020-07-03T17:47:00+02:00;03/07/2020;Oslo;Nordøst;Bjerke;Lånekassen;Nedre Risløkka;Lokal;Oslo;60;0;18:18:17;18:18:22;18:23:00;18:23:00;33;15
6002-2020-06-22T07:25:00+02:00;22/06/2020;Oslo;Indre By;Gamle Oslo;Kampen   (mot Tøyen);Tøyen  (fra Galgeberg);Lokal;Oslo;60;1;07:52:19;07:52:31;07:51:00;07:51:00;77;2
10019-2020-07-22T17:54:00+02:00;22/07/2020;Viken;Nordøst;Lillestrøm;Forskningsparken (Kjeller);Nordsnoveien;Lokal;Viken;100;0;17:56:00;17:57:29;17:56:00;17:56:00;151;0
10010-2020-07-01T19:40:00+02:00;01/07/2020;Viken;Nordøst;Lillestrøm;Lillestrøm bussterminal (Plattform 18);Nittedalsgata (mot Kjeller);Lokal;Viken;100;1;20:35:51;20:36:45;20:30:00;20:30:00;151;0
10003-2020-06-18T08:50:00+02:00;18/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen;Jenseberget;Lokal;Viken;100;1;09:40:25;09:40:47;09:36:00;09:36:00;151;13
34007-2020-06-26T00:01:00+02:00;25/06/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Lillestrøm);Lillestrøm bussterminal (Plattform 20);Lokal;Viken;340;0;24:31:04;24:31:10;24:29:00;24:29:00;105;3
10009-2020-08-18T17:20:00+02:00;18/08/2020;Oslo;Indre By;Gamle Oslo;Etterstadgata  (mot Helsfyr);Helsfyr T  (plf. E mot Teisenkrysset);Lokal;Viken;100;1;17:27:49;17:28:27;17:27:00;17:27:00;151;6
6003-2020-07-31T19:55:00+02:00;31/07/2020;Oslo;Indre By;Gamle Oslo;Tøyen skole  (Plf D. fra Kampen);Tøyenkirken  (mot Grønland);Lokal;Oslo;60;1;20:24:56;20:25:28;20:25:00;20:25:00;33;4
14053-2020-08-11T16:53:00+02:00;11/08/2020;Oslo;Vest;Ullern;Sjølyst  (mot Vækerø etter rundkjøringen) (plf B);Vækerø  (E18 på nordsiden mot Lysaker);Ekspress;Viken;140E;1;17:13:30;17:13:53;17:00:00;17:00:00;69;3
34030-2020-06-29T06:21:00+02:00;29/06/2020;Viken;Nordøst;Lillestrøm;Fjellsetveien;Brånås skole;Lokal;Viken;340;1;06:46:34;06:46:40;06:43:00;06:43:00;105;5
10014-2020-06-26T14:30:00+02:00;26/06/2020;Viken;Nordøst;Lillestrøm;Lillestrøm bussterminal (Plattform 18);Nittedalsgata (mot Kjeller);Lokal;Viken;100;1;15:41:21;15:42:17;15:20:00;15:20:00;151;25
6003-2020-07-20T05:55:00+02:00;20/07/2020;Oslo;Nordøst;Bjerke;Økern aldershjem;Nedre Risløkka  (mot Økern);Lokal;Oslo;60;1;06:06:26;06:06:50;06:06:00;06:06:00;33;5
10010-2020-06-22T17:10:00+02:00;22/06/2020;Viken;Nordøst;Lillestrøm;Sagdalen skole;Sagdalen;Lokal;Viken;100;1;18:00:43;18:01:14;17:54:00;17:54:00;151;28
10013-2020-06-09T09:14:00+02:00;09/06/2020;Oslo;Nordøst;Alna;Furuset skole  (Karihaugveien mot sentrum);Sam Eydes vei  (mot Kjelsrud);Lokal;Viken;100;0;09:56:15;09:56:20;09:53:00;09:53:00;151;10
47011-2020-07-21T23:30:00+02:00;21/07/2020;Viken;Nordøst;Aurskog-Høland;Tunsjøen;Larsbråten;Lokal;Viken;480;1;24:09:31;24:09:32;24:02:00;24:02:00;106;6
47011-2020-06-04T11:13:00+02:00;04/06/2020;Viken;Nordøst;Lillestrøm;Klokkerud;Løken terrasse;Lokal;Viken;480;0;12:03:27;12:03:31;12:01:00;12:01:00;106;18
10009-2020-06-16T22:29:00+02:00;16/06/2020;Oslo;Nordøst;Alna;Sam Eydes vei  (mot Kjelsrud);IKEA Furuset  (mot Kjelsrud);Lokal;Viken;100;0;23:13:44;23:13:52;23:10:00;23:10:00;151;4
10005-2020-08-30T18:00:00+02:00;30/08/2020;Viken;Nordøst;Lørenskog;Knatten (Solheimsveien);Kloppaveien;Lokal;Viken;100;1;18:35:54;18:36:19;18:34:00;18:34:00;151;4
10013-2020-07-11T16:04:00+02:00;11/07/2020;Viken;Nordøst;Lillestrøm;Bjørnsons gate;Nittedalsgata (mot Lillestrøm);Lokal;Viken;100;0;16:10:41;16:11:20;16:10:00;16:10:00;151;6
10001-2020-08-09T18:10:00+02:00;09/08/2020;Viken;Nordøst;Lillestrøm;Strømsbergveien;Stasjonsveien;Lokal;Viken;100;1;18:53:56;18:54:02;18:51:00;18:51:00;151;-8
10013-2020-08-08T17:20:00+02:00;08/08/2020;Viken;Nordøst;Lillestrøm;Jenseberget;Jonas Lies gate;Lokal;Viken;100;1;18:08:02;18:08:06;18:07:00;18:07:00;151;8
10011-2020-06-01T10:45:00+02:00;01/06/2020;Oslo;Nordøst;Alna;Kjelsrud  (mot Furuset);IKEA Furuset  (mot Furuset);Lokal;Viken;100;1;11:03:39;11:03:45;11:03:00;11:03:00;151;2
10005-2020-07-11T16:00:00+02:00;11/07/2020;Oslo;Nordøst;Alna;Smalvollveien  (mot Vollaveien);Alna senter  (mot Alfaset);Lokal;Viken;100;1;16:16:54;16:17:56;16:15:00;16:15:00;151;28
10020-2020-07-02T21:44:00+02:00;02/07/2020;Viken;Nordøst;Lillestrøm;Strømsbergveien;Vittenberg;Lokal;Viken;100;0;22:06:21;22:06:25;22:04:00;22:04:00;151;11
6001-2020-08-23T14:55:00+02:00;23/08/2020;Oslo;Nordøst;Bjerke;Linderud senter  (mot Erich Mogensøns vei);Veitvetstubben  (mot Linderud T);Lokal;Oslo;60;1;14:58:37;14:59:09;14:57:00;14:57:00;77;1
10014-2020-08-05T21:59:00+02:00;05/08/2020;Viken;Nordøst;Lillestrøm;Fritidshuset;Kjeller;Lokal;Viken;100;0;21:48:57;22:03:00;21:59:00;21:59:00;151;5
6001-2020-07-22T22:10:00+02:00;22/07/2020;Oslo;Indre By;Grünerløkka;Hasle kirke  (mot Hasle);Hasle  (i Økernveien mot Økern) (plf A);Lokal;Oslo;60;0;22:31:50;22:31:54;22:31:00;22:31:00;33;12
47003-2020-07-26T17:13:00+02:00;26/07/2020;Viken;Nordøst;Lillestrøm;Svindal;Gaukerud;Lokal;Viken;480;0;17:58:20;17:58:23;17:55:00;17:55:00;106;8
10016-2020-06-22T20:59:00+02:00;22/06/2020;Oslo;Nordøst;Bjerke;Haraldrudveien  (mot Ulvenveien);Persveien  (mot Ulvenkrysset);Lokal;Viken;100;0;21:51:34;21:51:40;21:49:00;21:49:00;151;12
39502-2020-06-30T14:40:00+02:00;30/06/2020;Viken;Nordøst;Nittedal;Tajet;Nittedal stasjon;Lokal;Viken;395;1;15:22:17;15:22:43;15:19:00;15:19:00;47;2
34004-2020-08-18T06:21:00+02:00;18/08/2020;Viken;Nordøst;Lillestrøm;Kjeller bru;Tandberg;Lokal;Viken;340;1;06:41:55;06:42:00;06:39:00;06:39:00;105;3
10015-2020-08-06T14:20:00+02:00;06/08/2020;Oslo;Nordøst;Alna;Furuset skole  (Karihaugveien fra sentrum);Furuset T  (Plf A - bakerste stoppunkt);Lokal;Viken;100;1;14:45:17;14:45:43;14:42:00;14:42:00;151;18
39502-2020-07-08T19:56:00+02:00;08/07/2020;Viken;Nordøst;Nittedal;Kruttverket;Branngata;Lokal;Viken;395;0;20:02:06;20:02:16;20:02:00;20:02:00;47;-2
12503-2020-06-11T22:45:00+02:00;11/06/2020;Viken;Nordøst;Rælingen;Dovre fabrikker;Norum;Lokal;Viken;310;0;22:48:39;22:48:45;22:48:00;22:48:00;76;2
34021-2020-07-17T11:01:00+02:00;17/07/2020;Viken;Nordøst;Lillestrøm;Nordsnoveien;Forskningsparken (Kjeller);Lokal;Viken;340;1;11:10:36;11:10:42;11:10:00;11:10:00;105;0
36520-2020-06-12T09:50:00+02:00;12/06/2020;Viken;Nordøst;Lillestrøm;Staurhaugen;Fjuk bedehus;Lokal;Viken;370A;0;10:06:36;10:06:44;10:03:00;10:03:00;75;-3
34011-2020-08-01T09:00:00+02:00;01/08/2020;Viken;Nordøst;Rælingen;Rud skole;Petrinehøy;Lokal;Viken;330;0;09:07:52;09:08:00;09:07:00;09:07:00;105;0
34019-2020-06-08T08:00:00+02:00;08/06/2020;Viken;Nordøst;Rælingen;Strømsdalen;Eikeliveien;Lokal;Viken;330;0;08:11:01;08:11:28;08:11:00;08:11:00;105;0
39011-2020-06-20T20:18:00+02:00;20/06/2020;Viken;Nordøst;Nittedal;Kongskog;Elnesveien;Lokal;Viken;390;0;20:11:55;20:19:49;20:18:00;20:18:00;115;0
4003-2020-07-16T07:19:00+02:00;16/07/2020;Oslo;Vest;Vestre Aker;Risalléen;Gaustad  (mot Ullevål);Lokal;Oslo;40;1;07:40:37;07:40:55;07:39:00;07:39:00;71;12
39018-2020-07-24T11:54:00+02:00;24/07/2020;Viken;Nordøst;Nittedal;Kirkeby;Rudstein;Lokal;Viken;385;0;12:01:02;12:01:06;12:00:00;12:00:00;115;6
39015-2020-08-06T11:55:00+02:00;06/08/2020;Viken;Nordøst;Nittedal;Åneby;Rulse;Lokal;Viken;390;1;12:49:14;12:49:50;12:44:00;12:44:00;115;1
38027-2020-06-08T23:24:00+02:00;08/06/2020;Viken;Nordøst;Nittedal;Slattum (kun for Hastop);Markerud;Lokal;Viken;385;0;23:33:48;23:33:50;23:33:00;23:33:00;115;0
7401-2020-07-16T18:08:00+02:00;16/07/2020;Oslo;Sør;Nordstrand;Mylskerudveien  (mot Munkerud);Lambertseterveien  (mot Munkerud);Lokal;Oslo;74;0;18:31:17;18:31:29;18:28:00;18:28:00;72;8
7402-2020-08-04T18:23:00+02:00;04/08/2020;Oslo;Sør;Nordstrand;Øgården  (mot Skullerudkrysset);Leirskallen  (mot Skullerudkrysset);Lokal;Oslo;74;0;18:52:36;18:52:41;18:50:00;18:50:00;72;2
4606-2020-07-28T15:30:00+02:00;28/07/2020;Viken;Vest;Bærum;IT Fornebu (mot Koksa);Fornebu vest  (mot Koksa);Lokal;Oslo;40;0;15:55:37;15:56:01;15:56:00;15:56:00;71;2
38007-2020-08-13T19:23:00+02:00;13/08/2020;Viken;Nordøst;Lillestrøm;Rikard Nordraaks vei;Landskronaveien;Lokal;Viken;385;1;19:40:47;19:41:12;19:38:00;19:38:00;115;14
38027-2020-08-19T17:52:00+02:00;19/08/2020;Viken;Nordøst;Lillestrøm;Rikard Nordraaks vei;Svømmehallen;Lokal;Viken;375;1;18:20:57;18:21:05;18:20:00;18:20:00;115;0
34001-2020-07-20T17:35:00+02:00;20/07/2020;Viken;Nordøst;Rælingen;Petrinehøy;Rud skole;Lokal;Viken;330;1;17:41:55;17:42:01;17:41:00;17:41:00;105;0
55011-2020-07-07T19:05:00+02:00;07/07/2020;Oslo;Sør;Nordstrand;Nordstrand bad  (mot sentrum);Ulvøybrua  (mot sentrum);Lokal;Viken;550;0;19:53:44;19:53:47;19:55:00;19:55:00;80;4
39020-2020-08-04T17:06:00+02:00;04/08/2020;Viken;Nordøst;Nittedal;Kirkerud;Klokkertoppen;Lokal;Viken;390;0;17:07:57;17:08:02;17:09:00;17:09:00;115;2
39007-2020-06-20T17:24:00+02:00;20/06/2020;Viken;Nordøst;Nittedal;Rotnes;Dam;Lokal;Viken;385;0;17:11:43;17:24:48;17:24:00;17:24:00;115;3
23006-2020-07-29T20:32:00+02:00;29/07/2020;Viken;Vest;Bærum;Fossveien;Bjørnekollen  (Bærumsveien mot sentrum);Lokal;Viken;230;0;20:39:59;20:40:03;20:39:00;20:39:00;69;0
23001-2020-07-28T14:32:00+02:00;28/07/2020;Viken;Vest;Bærum;Dragveien;Ekeberg;Lokal;Viken;230;0;14:38:31;14:38:37;14:38:00;14:38:00;69;4
25006-2020-08-30T11:19:00+02:00;30/08/2020;Viken;Vest;Asker;Sætre sentrum;Sætre bussterminal (Plattform A);Lokal;Viken;250;1;12:40:07;12:40:15;12:37:00;12:37:00;112;0
34025-2020-06-25T13:59:00+02:00;25/06/2020;Viken;Nordøst;Lillestrøm;Strømmen kirke;Linjeveien (I Rælingsveien);Lokal;Viken;360;1;14:15:58;14:16:27;14:10:00;14:10:00;105;8
38001-2020-06-01T15:02:00+02:00;01/06/2020;Oslo;Nordøst;Grorud;Bånkallstubben  (mot Grorud);Rommi;Lokal;Viken;380;0;15:31:10;15:31:44;15:28:00;15:28:00;115;7
39004-2020-06-10T17:05:00+02:00;10/06/2020;Viken;Nordøst;Nittedal;Grønvold;Hellerudhaugen;Ekspress;Viken;390E;1;18:03:37;18:03:43;17:57:00;17:57:00;115;1
26114-2020-08-05T08:43:00+02:00;05/08/2020;Viken;Vest;Asker;Brydestranda;Granli;Lokal;Viken;256;0;09:42:58;09:43:00;09:44:00;09:44:00;112;1
38002-2020-06-14T16:02:00+02:00;14/06/2020;Viken;Nordøst;Nittedal;Lahaugmoen;Mortens kro;Lokal;Viken;380;0;16:25:29;16:25:32;16:22:00;16:22:00;115;18
9105-2020-08-10T09:01:00+02:00;10/08/2020;Oslo;Indre By;Grünerløkka;Birkelunden  (Toftes gate mot nord);Biermanns gate (buss mot Torshov);Lokal;Oslo;91;0;09:07:23;09:07:56;09:05:00;09:05:00;106;0
25007-2020-08-25T09:12:00+02:00;25/08/2020;Oslo;Indre By;Frogner;Vika atrium (mot sentrum);Nationaltheatret (plf F i Munkedamsv m Stortingsg);Lokal;Viken;250;0;10:24:55;10:25:22;10:19:00;10:19:00;112;16
25021-2020-07-28T16:18:00+02:00;28/07/2020;Viken;Vest;Asker;Vettre;Hvile;Lokal;Viken;250;0;16:32:25;16:32:50;16:32:00;16:32:00;112;10
25005-2020-08-08T23:49:00+02:00;08/08/2020;Viken;Vest;Asker;Eternitveien;Toern;Lokal;Viken;250;1;24:41:36;24:41:40;24:40:00;24:40:00;112;22
9105-2020-06-05T11:54:00+02:00;05/06/2020;Oslo;Indre By;Grünerløkka;Sofienbergparken (retning sentrum);Herslebs gate (mot sentrum);Lokal;Oslo;91;1;12:06:27;12:07:05;12:06:00;12:06:00;106;0
26104-2020-08-18T06:39:00+02:00;18/08/2020;Viken;Vest;Asker;Vettre;Aspelund;Lokal;Viken;250;1;07:18:06;07:18:31;07:18:00;07:18:00;112;3
38011-2020-06-25T18:02:00+02:00;25/06/2020;Oslo;Nordøst;Grorud;Rommi;Sveiva (I Tr.heimsveien);Lokal;Viken;380;0;18:33:00;18:33:02;18:29:00;18:29:00;115;7
38015-2020-06-09T17:22:00+02:00;09/06/2020;Oslo;Nordøst;Bjerke;Rødtvet  (mot Veitvet);Veitvet  (mot Bjerke);Lokal;Viken;380;0;17:56:09;17:56:12;17:55:00;17:55:00;115;12
34014-2020-08-08T21:24:00+02:00;08/08/2020;Viken;Nordøst;Lillestrøm;Brautertoppen;Riis;Lokal;Viken;360;1;21:49:24;21:49:29;21:47:00;21:47:00;105;21
34025-2020-06-16T18:55:00+02:00;16/06/2020;Viken;Nordøst;Lillestrøm;Nittedalsgata (mot Lillestrøm);Lillestrøm bussterminal (Plattform 20);Lokal;Viken;360;0;19:23:41;19:24:28;19:23:00;19:23:00;105;9
34015-2020-06-04T23:54:00+02:00;04/06/2020;Viken;Nordøst;Rælingen;Løvenstadvegen;Torgenholtet;Lokal;Viken;360;1;23:58:02;23:58:09;23:56:00;23:56:00;105;-3
25010-2020-08-13T07:53:00+02:00;13/08/2020;Oslo;Indre By;Frogner;Vika atrium (mot sentrum);Nationaltheatret (plf F i Munkedamsv m Stortingsg);Ekspress;Viken;250E;0;08:31:12;08:31:36;08:29:00;08:29:00;112;5
34001-2020-07-24T08:17:00+02:00;24/07/2020;Viken;Nordøst;Lillestrøm;Stortorget  (Lillestrøm);Nittedalsgata (mot Lillestrøm);Lokal;Viken;360;0;08:42:19;08:42:26;08:41:00;08:41:00;105;4
14004-2020-08-25T12:04:00+02:00;25/08/2020;Viken;Vest;Bærum;Bakkeveien;Clausenbakken;Lokal;Viken;130;0;12:20:08;12:20:12;12:19:00;12:19:00;130;-3
45504-2020-06-03T16:00:00+02:00;03/06/2020;Viken;Nordøst;Nes;Finholt;Kokkim;Lokal;Viken;455;0;16:15:51;16:16:25;16:13:00;16:13:00;80;-2
21003-2020-08-22T12:13:00+02:00;22/08/2020;Viken;Vest;Bærum;Åsbråtan;Langleiken;Lokal;Viken;210;1;12:26:30;12:26:34;12:24:00;12:24:00;112;0
4606-2020-08-07T09:48:00+02:00;07/08/2020;Oslo;Vest;Vestre Aker;Ostadalsveien  (mot Ullerntoppen);Aslakveien  (mot Ullerntoppen);Lokal;Oslo;46;1;10:06:57;10:07:04;10:07:00;10:07:00;71;9
3103-2020-06-07T05:45:00+02:00;07/06/2020;Viken;Vest;Bærum;IT Fornebu (mot Koksa);Fornebu vest  (mot Koksa);Lokal;Oslo;31;1;06:40:34;06:40:39;06:40:00;06:40:00;151;0
3106-2020-06-08T05:00:00+02:00;08/06/2020;Viken;Vest;Bærum;Langoddveien  (mot Snarøya);Halden  (mot Snarøya);Lokal;Oslo;31;1;06:04:16;06:04:23;06:01:00;06:01:00;151;0
3113-2020-06-13T11:48:00+02:00;13/06/2020;Oslo;Vest;Ullern;Vækerø  (E18 på nordsiden mot Lysaker);Lysaker stasjon (Plattform B);Lokal;Oslo;31;1;12:48:55;12:49:21;12:41:00;12:41:00;151;0
21004-2020-07-08T05:47:00+02:00;08/07/2020;Viken;Vest;Bærum;Linderudveien;Helsetveien;Lokal;Viken;210;0;05:57:14;05:57:39;05:56:00;05:56:00;112;2
21505-2020-08-29T12:12:00+02:00;29/08/2020;Viken;Vest;Bærum;Haganjordet;Kolsås  (snuplass ved T-bane);Lokal;Viken;215B;1;12:24:34;12:25:00;12:24:00;12:24:00;112;2
4601-2020-08-01T18:18:00+02:00;01/08/2020;Oslo;Vest;Vestre Aker;Ostadalsveien  (mot Ullerntoppen);Aslakveien  (mot Ullerntoppen);Lokal;Oslo;46;1;18:40:32;18:40:38;18:37:00;18:37:00;71;3
45503-2020-07-22T07:30:00+02:00;22/07/2020;Viken;Nordøst;Nes;Konglevegen;Røsslyngvegen;Lokal;Viken;455;1;07:47:07;07:47:10;07:46:00;07:46:00;80;1
21501-2020-08-03T15:47:00+02:00;03/08/2020;Viken;Vest;Bærum;Haganjordet;Rud;Lokal;Viken;215B;0;15:51:02;15:51:45;15:49:00;15:49:00;112;7
45008-2020-08-28T11:00:00+02:00;28/08/2020;Viken;Nordøst;Nes;Nikevegen;Dalstua;Lokal;Viken;450;0;11:20:22;11:20:26;11:18:00;11:18:00;106;5
3108-2020-06-07T17:16:00+02:00;07/06/2020;Oslo;Indre By;Grünerløkka;Sars gate (fra sentrum);Carl Berners plass (buss mot Sinsen) (plf C);Lokal;Oslo;31;0;17:52:48;17:53:44;17:53:00;17:53:00;151;0
4608-2020-07-24T15:13:00+02:00;24/07/2020;Oslo;Vest;Vestre Aker;Ostadalsveien  (mot Ullerntoppen);Aslakveien  (mot Ullerntoppen);Lokal;Oslo;46;1;15:35:03;15:35:08;15:32:00;15:32:00;71;-2
2807-2020-07-27T07:13:00+02:00;27/07/2020;Oslo;Vest;Ullern;Montebelloveien  (mot Radiumhospitalet);Radiumhospitalet  (mot Vækerøveien);Lokal;Oslo;28;1;07:47:00;07:47:30;07:46:00;07:46:00;106;7
14012-2020-07-30T15:19:00+02:00;30/07/2020;Viken;Vest;Bærum;Solberg;Lillehagveien;Lokal;Viken;130;0;15:26:27;15:27:04;15:22:00;15:22:00;130;-5
48501-2020-08-21T19:56:00+02:00;21/08/2020;Viken;Nordøst;Aurskog-Høland;Bjørkelangen skole;Komneskrysset;Lokal;Viken;485;1;20:01:08;20:02:10;20:02:00;20:02:00;106;2
45509-2020-06-02T17:00:00+02:00;02/06/2020;Viken;Nordøst;Nes;Nylandsvegen;Aulifeltet;Lokal;Viken;455;0;17:21:08;17:21:10;17:21:00;17:21:00;80;0
39022-2020-06-25T06:24:00+02:00;25/06/2020;Viken;Nordøst;Lillestrøm;Strømsbergveien;Vittenberg;Lokal;Viken;385;0;07:01:27;07:01:33;07:02:00;07:02:00;115;12
39007-2020-06-16T05:40:00+02:00;16/06/2020;Viken;Nordøst;Nittedal;Saga;Hagan;Lokal;Viken;390;1;06:15:06;06:15:36;06:13:00;06:13:00;115;7
23008-2020-08-18T13:32:00+02:00;18/08/2020;Viken;Vest;Bærum;Stasjonsveien;Dragveien;Lokal;Viken;230;0;13:39:42;13:40:09;13:37:00;13:37:00;69;20
39003-2020-08-11T00:55:00+02:00;10/08/2020;Viken;Nordøst;Nittedal;Åneby;Rulse;Lokal;Viken;390;1;25:46:11;25:46:32;25:44:00;25:44:00;115;-7
39016-2020-06-02T11:24:00+02:00;02/06/2020;Viken;Nordøst;Nittedal;Kirkeby;Rudstein;Lokal;Viken;385;0;11:30:50;11:30:53;11:30:00;11:30:00;112;8
55011-2020-07-17T20:15:00+02:00;17/07/2020;Oslo;Sør;Nordstrand;Kronveien  (mot Hauketo);Ljabru hovedgård  (mot Hauketo);Lokal;Viken;550;1;20:30:52;20:30:58;20:27:00;20:27:00;80;13
39014-2020-08-12T16:30:00+02:00;12/08/2020;Oslo;Nordøst;Stovner;Tokerudbekken;Gjelleråsen;Lokal;Viken;390;1;17:04:09;17:04:33;16:57:00;16:57:00;115;5
34036-2020-08-25T08:20:00+02:00;25/08/2020;Viken;Nordøst;Rælingen;Fjerdingby skole;Rælingen rådhus;Lokal;Viken;330;0;08:27:12;08:27:52;08:20:00;08:20:00;105;8
23006-2020-07-09T00:32:00+02:00;08/07/2020;Viken;Vest;Bærum;Milesten;Stasjonsveien;Lokal;Viken;230;0;24:36:32;24:36:40;24:36:00;24:36:00;69;-1
39026-2020-08-03T09:48:00+02:00;03/08/2020;Oslo;Nordøst;Grorud;Tokerudbekken;Bånkallstubben  (mot Grorud);Lokal;Viken;390;0;10:23:36;10:24:20;10:22:00;10:22:00;112;15
55003-2020-07-29T07:05:00+02:00;29/07/2020;Viken;Sør;Enebakk;Tangen bru;Vågsenteret;Lokal;Viken;550;0;07:16:27;07:18:14;07:21:00;07:21:00;80;3
39001-2020-08-02T23:33:00+02:00;02/08/2020;Viken;Nordøst;Nittedal;Herzeth;Haug;Lokal;Viken;390;0;23:35:26;23:35:31;23:35:00;23:35:00;112;0
39008-2020-06-29T20:06:00+02:00;29/06/2020;Viken;Nordøst;Nittedal;Strøm bru;Strømsenga;Lokal;Viken;390;0;20:17:09;20:17:13;20:17:00;20:17:00;112;1
55008-2020-08-03T07:15:00+02:00;03/08/2020;Viken;Sør;Enebakk;Bekkevold;Enebakk sykehjem;Lokal;Viken;550;1;08:05:29;08:05:32;08:05:00;08:05:00;80;-13
7407-2020-07-07T10:19:00+02:00;07/07/2020;Oslo;Sør;Nordstrand;Leirskallen  (mot Sæter);Øgården  (mot Sæter);Lokal;Oslo;74;1;10:24:10;10:24:15;10:23:00;10:23:00;72;4
39023-2020-06-09T21:25:00+02:00;09/06/2020;Viken;Nordøst;Nittedal;Tøyenhagen;Grønvold;Lokal;Viken;390;1;22:24:25;22:24:31;22:23:00;22:23:00;115;0
39011-2020-08-11T18:40:00+02:00;11/08/2020;Viken;Nordøst;Nittedal;Varingskollen;Løvstad;Lokal;Viken;390;1;19:31:27;19:31:48;19:32:00;19:32:00;115;3
39024-2020-08-03T23:06:00+02:00;03/08/2020;Viken;Nordøst;Nittedal;Kirkerud;Klokkertoppen;Lokal;Viken;390;0;23:08:44;23:09:36;23:09:00;23:09:00;112;1
23008-2020-07-30T05:32:00+02:00;30/07/2020;Viken;Vest;Bærum;Fossum terrasse;Listuveien;Lokal;Viken;230;0;06:07:35;06:07:40;06:07:00;06:07:00;69;0
14019-2020-08-18T17:49:00+02:00;18/08/2020;Viken;Vest;Bærum;Jegeråsen;Hosle senter;Lokal;Viken;140;1;18:12:30;18:12:35;18:10:00;18:10:00;130;-3
4606-2020-07-30T07:01:00+02:00;30/07/2020;Oslo;Vest;Vestre Aker;Bernhard Herres vei  (mot Smestad);Smestad  (mot Majorstuen) (plf C);Lokal;Oslo;45;0;07:15:36;07:16:02;07:14:00;07:14:00;71;8
4602-2020-08-24T12:32:00+02:00;24/08/2020;Oslo;Vest;Vestre Aker;Arnebråtveien  (mot Jarbakken);Amagerveien  (mot Jarbakken);Lokal;Oslo;45;1;12:42:04;12:42:10;12:41:00;12:41:00;71;3
40036-2020-06-08T11:51:00+02:00;08/06/2020;Viken;Nordøst;Nannestad;Brotno;Finstad sameie;Lokal;Viken;400;0;12:10:52;12:10:56;12:09:00;12:09:00;106;3
40022-2020-08-17T07:32:00+02:00;17/08/2020;Viken;Nordøst;Lillestrøm;Skedsmokorset (Plattform 2);Åsenhagen skole;Lokal;Viken;400;1;08:09:03;08:09:32;08:32:00;08:32:00;106;0
40008-2020-08-14T16:21:00+02:00;14/08/2020;Viken;Nordøst;Lillestrøm;Tandberg;Kjeller bru;Lokal;Viken;400;0;17:16:04;17:16:27;17:14:00;17:14:00;106;24
40036-2020-06-24T11:51:00+02:00;24/06/2020;Viken;Nordøst;Gjerdrum;Grønlund;Kniplia;Lokal;Viken;400;0;12:21:04;12:21:26;12:19:00;12:19:00;106;5
40034-2020-07-19T07:51:00+02:00;19/07/2020;Viken;Nordøst;Lillestrøm;Myrersletta;Åsenhagen;Lokal;Viken;400;0;08:32:09;08:32:12;08:32:00;08:32:00;106;0
14012-2020-08-24T13:02:00+02:00;24/08/2020;Viken;Vest;Bærum;Lillengveien;Solliveien;Lokal;Viken;140;0;13:29:37;13:29:43;13:30:00;13:30:00;130;10
